parent_sku,sku,regular_price,meta:_regular_price,meta:_price,sale_price,manage_stock,stock_status,meta:attribute_pa_style,meta:attribute_pa_sex,meta:attribute_pa_color,meta:attribute_pa_size
ART-0169-TS,ART-0169-TS-80,320000,320000,320000,320000,no,instock,هودی,آقایان,نارنجی,M
ART-0169-TS,ART-0169-TS-81,320000,320000,320000,320000,no,instock,هودی,آقایان,نارنجی,L
ART-0169-TS,ART-0169-TS-82,320000,320000,320000,320000,no,instock,هودی,آقایان,نارنجی,XL
ART-0169-TS,ART-0169-TS-83,320000,320000,320000,320000,no,instock,هودی,آقایان,سرمه‌ای,M
ART-0169-TS,ART-0169-TS-84,320000,320000,320000,320000,no,instock,هودی,آقایان,سرمه‌ای,L
ART-0169-TS,ART-0169-TS-85,320000,320000,320000,320000,no,instock,هودی,آقایان,سرمه‌ای,XL
ART-0169-TS,ART-0169-TS-86,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,M
ART-0169-TS,ART-0169-TS-87,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,L
ART-0169-TS,ART-0169-TS-88,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,XL
ART-0169-TS,ART-0169-TS-89,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,M
ART-0169-TS,ART-0169-TS-90,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,L
ART-0169-TS,ART-0169-TS-91,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,XL
ART-0169-TS,ART-0169-TS-92,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,M
ART-0169-TS,ART-0169-TS-93,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,L
ART-0169-TS,ART-0169-TS-94,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,XL
ART-0169-TS,ART-0169-TS-95,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,M
ART-0169-TS,ART-0169-TS-96,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,L
ART-0169-TS,ART-0169-TS-97,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,XL
ART-0169-TS,ART-0169-TS-98,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,M
ART-0169-TS,ART-0169-TS-99,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,L
ART-0169-TS,ART-0169-TS-100,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,XL
ART-0170-TS,ART-0170-TS-1,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,M
ART-0170-TS,ART-0170-TS-2,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,L
ART-0170-TS,ART-0170-TS-3,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,XL
ART-0170-TS,ART-0170-TS-4,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,2XL
ART-0170-TS,ART-0170-TS-5,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,3XL
ART-0170-TS,ART-0170-TS-6,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,M
ART-0170-TS,ART-0170-TS-7,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,L
ART-0170-TS,ART-0170-TS-8,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,XL
ART-0170-TS,ART-0170-TS-9,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,2XL
ART-0170-TS,ART-0170-TS-10,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,3XL
ART-0170-TS,ART-0170-TS-11,120000,120000,120000,120000,no,instock,تیشرت,آقایان,خاکستری,M
ART-0170-TS,ART-0170-TS-12,120000,120000,120000,120000,no,instock,تیشرت,آقایان,خاکستری,L
ART-0170-TS,ART-0170-TS-13,120000,120000,120000,120000,no,instock,تیشرت,آقایان,خاکستری,XL
ART-0170-TS,ART-0170-TS-14,120000,120000,120000,120000,no,instock,تیشرت,آقایان,خاکستری,2XL
ART-0170-TS,ART-0170-TS-15,120000,120000,120000,120000,no,instock,تیشرت,آقایان,خاکستری,3XL
ART-0170-TS,ART-0170-TS-16,120000,120000,120000,120000,no,instock,تیشرت,آقایان,آبی,M
ART-0170-TS,ART-0170-TS-17,120000,120000,120000,120000,no,instock,تیشرت,آقایان,آبی,L
ART-0170-TS,ART-0170-TS-18,120000,120000,120000,120000,no,instock,تیشرت,آقایان,آبی,XL
ART-0170-TS,ART-0170-TS-19,120000,120000,120000,120000,no,instock,تیشرت,آقایان,آبی,2XL
ART-0170-TS,ART-0170-TS-20,120000,120000,120000,120000,no,instock,تیشرت,آقایان,آبی,3XL
ART-0170-TS,ART-0170-TS-21,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرشکی,M
ART-0170-TS,ART-0170-TS-22,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرشکی,L
ART-0170-TS,ART-0170-TS-23,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرشکی,XL
ART-0170-TS,ART-0170-TS-24,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرشکی,2XL
ART-0170-TS,ART-0170-TS-25,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرشکی,3XL
ART-0170-TS,ART-0170-TS-26,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,M
ART-0170-TS,ART-0170-TS-27,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,L
ART-0170-TS,ART-0170-TS-28,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,XL
ART-0170-TS,ART-0170-TS-29,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,2XL
ART-0170-TS,ART-0170-TS-30,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,3XL
ART-0170-TS,ART-0170-TS-31,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سبز-خاکی,M
ART-0170-TS,ART-0170-TS-32,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سبز-خاکی,L
