parent_sku,sku,regular_price,meta:_regular_price,meta:_price,sale_price,manage_stock,stock_status,meta:attribute_pa_style,meta:attribute_pa_sex,meta:attribute_pa_color,meta:attribute_pa_size,image
ART-0595-HD,ART-0595-HD-85,320000,320000,320000,320000,no,instock,هودی,آقایان,سرمه‌ای,XL,ART-0595-HD-color10.jpg
ART-0595-HD,ART-0595-HD-86,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,M,ART-0595-HD-color8.jpg
ART-0595-HD,ART-0595-HD-87,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,L,ART-0595-HD-color8.jpg
ART-0595-HD,ART-0595-HD-88,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,XL,ART-0595-HD-color8.jpg
ART-0595-HD,ART-0595-HD-89,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,M,ART-0595-HD-color2.jpg
ART-0595-HD,ART-0595-HD-90,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,L,ART-0595-HD-color2.jpg
ART-0595-HD,ART-0595-HD-91,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,XL,ART-0595-HD-color2.jpg
ART-0595-HD,ART-0595-HD-92,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,M,ART-0595-HD-color5.jpg
ART-0595-HD,ART-0595-HD-93,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,L,ART-0595-HD-color5.jpg
ART-0595-HD,ART-0595-HD-94,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,XL,ART-0595-HD-color5.jpg
ART-0595-HD,ART-0595-HD-95,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,M,ART-0595-HD-color9.jpg
ART-0595-HD,ART-0595-HD-96,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,L,ART-0595-HD-color9.jpg
ART-0595-HD,ART-0595-HD-97,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,XL,ART-0595-HD-color9.jpg
ART-0595-HD,ART-0595-HD-98,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,M,ART-0595-HD-color10.jpg
ART-0595-HD,ART-0595-HD-99,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,L,ART-0595-HD-color10.jpg
ART-0595-HD,ART-0595-HD-100,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,XL,ART-0595-HD-color10.jpg
